Date,Y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Unnamed: 66
2016-08-02,8.037,8.137,539.976,699.967,75.6242,0.496,52.4158,75.0094,44.9726,33000.0,5.6062,50463.0,46953.2,74498.6,73897.8,92466.2,724.988,2.6403,697.108,719.72,703.576,0.6076,0.0938,67.6945,0.2928,66.471,0.2881,0.3748,0.4724,0.4701,21.0,4.4,0.368,1099.0,6.1,11.4,2.4,0.55,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.18,
2016-08-03,8.0994,8.2616,539.975,698.187,76.7521,0.499,52.7784,75.0797,44.9731,33000.0,5.7148,49830.8,47913.2,74369.4,74816.5,92461.2,723.001,2.6442,695.164,717.956,701.551,0.6069,0.0938,68.549,0.2868,67.3488,0.2811,0.3757,0.4824,0.4795,21.0,4.4,0.373,1057.0,6.1,11.8,2.5,,315.0,367.4,395.4,455.2,505.8,566.4,659.0,700.0,738.4,,53.31,,,185.0,3855.0,1.12,0.0,561.0,3444.0,79.0,769.0,30.96,0.93,4955.0,0.0%,0.0,600.73,
2016-08-04,8.0928,8.383,539.971,696.042,77.8205,0.5017,52.8094,75.0413,44.9627,33000.0,5.5529,49722.3,47921.1,74176.4,74658.7,92309.6,724.043,2.6481,692.933,719.199,698.353,0.6015,0.0937,69.3717,0.2817,68.1928,0.2758,0.3757,0.4872,0.4834,21.1,4.4,0.381,923.0,6.3,11.8,3.8,0.59,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.47,
2016-08-05,8.1275,8.458,539.977,694.963,78.4309,0.5082,51.7257,75.0462,44.9582,32998.2,5.5864,48699.8,49783.5,73702.2,74786.7,92229.7,723.438,2.6591,691.735,718.492,697.095,0.5578,0.0934,70.1996,0.2784,68.8257,0.2702,0.3744,0.4897,0.4877,21.2,4.3,0.373,1035.0,6.6,13.1,3.3,,,,,,,,,,,,54.81,,,182.0,3971.0,1.14,0.0,620.0,3575.0,145.0,803.0,31.74,0.94,5073.0,0.0%,0.0,600.05,
2016-08-06,7.7084,8.3603,539.98,694.296,77.3528,0.5055,51.9668,75.0331,44.9813,32990.0,5.751,50084.8,50427.5,72634.9,73490.3,92280.8,722.27,2.6537,691.149,716.788,696.645,0.5583,0.0928,69.8901,0.282,68.4081,0.2754,0.3745,0.4969,0.492,21.2,4.3,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.78,
2016-08-07,7.7527,8.3718,539.983,694.336,77.3539,0.5069,51.3707,75.0355,44.9638,32990.0,5.7971,50510.3,50775.8,71964.2,73078.3,91842.0,722.71,2.6619,691.234,717.193,696.941,0.6323,0.0918,69.7531,0.2827,68.323,0.2751,0.3748,0.4982,0.493,21.1,4.4,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.13,
2016-08-08,7.7677,8.3955,539.974,694.078,77.6617,0.5118,50.6632,75.0261,44.9793,32990.0,5.7529,49622.9,48964.9,72950.9,74796.1,91700.0,722.876,2.6667,690.916,718.554,696.193,0.6088,0.0908,70.3093,0.2781,68.6078,0.2722,0.3733,0.4941,0.4899,21.1,4.2,0.376,932.0,5.0,9.8,3.1,,318.0,367.0,394.0,453.0,504.4,567.6,663.4,704.8,740.4,68.33,54.51,,0.05,151.0,3757.0,1.13,0.0,581.0,2763.0,55.0,635.0,32.08,0.95,4780.0,0.0%,0.0,598.6,
2016-08-09,7.9768,8.4111,539.977,693.959,77.9891,0.5075,50.7844,75.1397,44.9552,32126.5,5.7532,48789.3,48598.5,73751.9,76430.3,92179.0,723.155,2.6618,690.731,718.899,696.403,0.5091,0.0899,70.2102,0.2787,68.8616,0.2711,0.3758,0.499,0.4902,21.1,4.3,0.378,1082.0,5.0,8.7,2.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.99,
2016-08-10,8.3198,8.5207,539.977,692.919,78.8876,0.5133,50.6457,75.076,44.9734,29990.0,5.7747,46976.5,45615.3,76069.9,79384.4,91770.1,723.044,2.6676,689.792,719.146,695.393,0.5701,0.0897,70.8641,0.2767,69.2758,0.2675,0.3788,0.4985,0.4866,21.1,4.3,0.391,1080.0,5.0,8.6,4.0,,328.2,371.8,396.6,451.0,499.4,558.4,649.6,692.4,736.6,,55.09,,,159.0,3924.0,1.15,0.0,593.0,3261.0,89.0,708.0,31.54,0.94,5026.0,0.0%,0.0,599.12,
2016-08-11,8.3486,8.5931,539.98,692.356,79.5564,0.5105,51.3784,75.0662,44.9764,29990.0,5.6941,48234.6,41222.0,77668.1,81642.1,91529.8,722.985,2.6667,689.319,719.378,694.649,0.5955,0.0893,70.8163,0.2774,69.3833,0.2675,0.3822,0.4968,0.4895,21.3,4.2,0.374,1007.0,6.0,11.0,3.7,0.74,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.08,
2016-08-12,8.3204,8.5849,539.986,693.664,79.3687,0.5115,51.2972,75.0392,44.9728,29990.0,5.6497,46914.8,41036.1,77535.8,81512.9,91079.6,722.674,2.6711,690.786,719.278,696.447,0.6205,0.0886,70.619,0.2771,69.1688,0.2669,0.3825,0.4928,0.4927,21.5,4.3,0.351,1135.0,7.3,11.2,3.5,,,,,,,,,,,,54.67,,,177.0,4096.0,1.15,0.0,565.0,3520.0,92.0,806.0,31.27,0.94,5096.0,0.0%,0.0,598.23,
2016-08-13,8.2547,8.5469,539.985,694.403,78.7938,0.5085,50.9263,75.0171,44.9632,29990.0,5.6142,43897.0,41384.5,77350.4,80016.5,90231.5,719.805,2.6686,691.651,716.6,698.134,0.6299,0.0875,69.6672,0.2811,68.3118,0.2727,0.3849,0.486,0.4872,21.3,4.3,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,596.68,
2016-08-14,8.1569,8.446,539.975,695.031,77.9982,0.5108,51.2028,75.0708,44.9928,29990.0,5.9358,47977.4,48716.8,70524.3,71884.9,89003.4,717.399,2.678,692.174,712.08,699.528,0.5773,0.0868,69.7252,0.2794,68.1429,0.2742,0.3801,0.4929,0.4964,21.3,4.2,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.32,
2016-08-15,8.1238,8.4405,539.983,694.97,78.1171,0.5118,51.7298,74.9087,44.9636,29990.0,5.9015,48085.8,49009.6,70422.1,71791.9,89843.1,716.991,2.6757,692.094,711.807,699.271,0.5842,0.0861,69.984,0.2788,68.3352,0.2731,0.3798,0.4958,0.497,21.5,4.2,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.64,
2016-08-16,7.8447,8.4787,539.976,694.716,78.5487,0.5084,51.4646,75.0857,44.9732,30044.3,5.1179,46390.8,46723.4,73430.5,74805.0,90695.0,717.683,2.6623,691.729,713.065,698.983,0.5295,0.0859,69.9087,0.2798,68.4145,0.2742,0.384,0.4981,0.4993,21.4,4.2,0.373,1044.0,6.0,11.2,2.7,0.47,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.83,
2016-08-17,8.1051,8.4132,539.98,694.466,77.8112,0.5113,52.1785,74.9952,44.9733,29990.0,5.9155,49772.7,48772.0,71141.1,72142.8,90731.8,719.831,2.6675,691.538,714.514,698.462,0.576,0.0858,70.1445,0.2789,68.5176,0.2736,0.3791,0.5014,0.5028,21.5,4.2,0.364,1064.0,5.3,9.3,2.2,,325.6,370.6,397.0,455.4,505.0,564.2,656.0,697.2,737.7,,54.54,,,178.0,3957.0,1.15,0.0,601.0,3392.0,123.0,757.0,31.09,0.93,5143.0,0.0%,0.0,599.79,
2016-08-18,8.0724,8.382,539.983,694.464,77.6034,0.5082,52.0508,75.0753,44.972,29990.0,6.0293,48746.4,49348.3,72235.4,73462.8,91301.9,720.082,2.6637,691.575,714.663,698.649,0.5788,0.0857,69.9405,0.2818,68.3255,0.2762,0.3796,0.505,0.5018,21.2,4.4,0.39,1082.0,5.7,10.0,3.4,0.52,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.13,
2016-08-19,8.0735,8.3698,539.976,694.468,77.6231,0.5083,51.7904,75.0668,44.967,29990.0,6.0903,48987.3,48764.3,72555.2,74621.7,91348.8,719.973,2.6674,691.604,715.001,698.853,0.5791,0.0855,70.0198,0.2812,68.4411,0.2744,0.3785,0.5057,0.4954,21.3,4.2,0.375,1043.0,6.8,13.2,3.1,,,,,,,,,,,,54.23,,,196.0,3972.0,1.14,0.0,583.0,3458.0,130.0,782.0,30.83,0.93,5171.0,0.0%,0.0,600.68,
2016-08-20,8.0238,8.3406,539.981,694.462,77.4031,0.5064,51.6222,74.9965,44.9705,29990.0,6.0588,48162.4,47701.4,72513.4,76193.3,91081.7,720.095,2.6698,691.541,715.717,698.983,0.5108,0.0846,69.8189,0.2807,68.3969,0.2747,0.379,0.5051,0.4978,21.2,4.3,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,601.13,
2016-08-21,8.1805,8.397,539.969,694.125,77.9518,0.5076,51.5,75.0562,44.9726,29990.0,6.0942,49335.5,49847.5,70979.8,74612.8,90685.7,719.856,2.6745,691.118,715.532,698.228,0.4797,0.084,69.9987,0.2821,68.5847,0.2736,0.378,0.5067,0.5024,21.4,4.2,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,601.07,
2016-08-22,8.0714,8.3867,539.981,693.97,77.8679,0.5138,51.3391,75.1186,44.9765,29990.0,6.063,52014.0,51734.7,68622.3,72242.5,90339.1,720.393,2.6837,690.957,715.921,697.814,0.5277,0.0834,70.4983,0.2779,68.9239,0.2697,0.3748,0.5054,0.5044,21.4,4.2,0.375,1068.0,5.8,10.2,2.7,,325.6,370.8,397.2,455.6,505.8,565.6,658.6,700.6,739.4,70.17,54.52,,0.05,159.0,3856.0,1.14,0.0,528.0,3163.0,79.0,675.0,31.13,0.93,5145.0,0.0%,0.0,601.23,
2016-08-23,8.1652,8.3746,539.985,694.645,77.7639,0.5132,50.9474,75.054,44.9684,29990.0,5.8826,50206.2,49860.4,71273.4,74985.5,91204.0,721.646,2.6777,691.65,717.044,698.758,0.5491,0.0834,70.0385,0.2806,68.4351,0.2741,0.3768,0.5025,0.4983,21.4,4.2,0.392,1102.0,6.6,12.9,3.1,0.74,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,601.13,
2016-08-24,8.2413,8.372,539.981,694.969,77.6189,0.5108,50.7658,74.9341,44.9678,31010.1,5.8062,46940.3,48011.4,73320.4,77482.3,91729.1,720.937,2.6713,691.939,716.673,699.395,0.5339,0.0831,69.9368,0.2808,68.3917,0.2743,0.3798,0.4989,0.4964,21.3,4.2,0.374,1113.0,6.9,14.6,2.4,,324.6,370.6,397.6,456.4,506.6,565.8,658.2,700.0,738.8,,55.22,,,134.0,4050.0,1.15,0.0,552.0,3566.0,103.0,828.0,31.26,0.93,5348.0,0.0%,0.0,600.84,
2016-08-25,7.992,8.338,539.982,694.585,77.146,0.509,51.9901,75.0827,44.979,31990.0,5.8156,50257.8,50378.0,71419.9,74419.7,91283.3,720.918,2.6715,691.593,716.626,698.514,0.5559,0.0829,69.7495,0.2846,68.1698,0.2772,0.377,0.5043,0.4975,21.3,4.28,0.387,1081.0,7.3,13.1,2.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.82,
2016-08-26,7.7432,8.2983,539.975,695.023,76.6838,0.5171,50.8474,75.0122,44.9777,31992.1,5.4619,48835.6,48016.5,70258.4,74902.0,90264.5,721.709,2.6799,691.925,718.213,698.385,0.4418,0.0831,70.6953,0.2728,69.1339,0.2665,0.3799,0.4902,0.4889,21.4,4.31,0.375,1070.0,7.0,14.1,1.8,,,,,,,,,,,,54.64,,,160.0,3797.0,1.14,0.0,536.0,3150.0,73.0,703.0,31.08,0.92,5245.0,0.0%,0.0,598.8,
2016-08-27,7.8405,8.2067,539.978,694.393,76.0495,0.5118,51.4731,75.0443,44.9683,31990.0,5.7226,48318.7,49962.9,70620.2,75308.6,90660.8,720.791,2.6846,691.389,716.124,700.53,0.4976,0.0823,70.2336,0.2791,68.7895,0.2723,0.3807,0.5103,0.4991,21.7,4.58,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.79,
2016-08-28,7.9736,8.2114,539.977,694.498,76.1149,0.5118,50.8332,75.0511,44.9781,31990.0,5.7923,49447.2,53552.2,71213.1,74592.2,91801.2,721.839,2.6819,691.487,716.357,699.598,0.3826,0.0838,70.0265,0.2822,68.497,0.2745,0.3804,0.5076,0.4903,21.3,4.38,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.92,
2016-08-29,8.2385,8.2981,539.976,693.963,76.9153,0.5152,50.3795,75.099,44.9715,31990.0,5.7849,50046.9,53485.6,71198.1,74381.5,91721.4,721.515,2.683,691.106,715.606,699.565,0.3844,0.085,70.5428,0.2835,68.9916,0.2712,0.3808,0.5073,0.4852,21.1,4.56,0.468,1110.0,7.1,14.7,2.5,,324.4,371.8,399.2,458.8,510.2,572.6,669.2,708.4,741.0,70.85,55.57,,0.02,146.0,3882.0,1.14,0.0,575.0,3472.0,150.0,807.0,31.38,0.92,5456.0,0.0%,0.0,600.4,
2016-08-30,8.3644,8.3153,539.991,694.259,77.0891,0.5087,50.7135,74.9891,44.9717,34181.4,5.8277,50565.1,54403.0,71016.5,73196.6,91740.6,721.497,2.6811,691.844,715.163,700.522,0.7048,0.0856,69.7376,0.2797,68.5621,0.2728,0.3791,0.5097,0.4742,21.2,4.66,0.487,1068.0,10.2,20.8,6.3,0.43,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.99,
2016-08-31,8.3451,8.2642,539.98,695.966,76.3472,0.5028,50.7414,75.0282,44.9714,39990.0,5.7469,50023.5,50989.9,72645.9,74003.3,92272.8,721.99,2.6718,693.388,715.784,701.982,0.5194,0.0846,69.0199,0.2838,67.9083,0.2769,0.3812,0.5009,0.4818,21.2,4.47,0.443,1096.0,8.8,16.1,3.6,,331.8,375.8,401.2,458.6,507.6,567.2,660.2,701.2,738.8,,55.08,,,156.0,3884.0,1.15,0.0,554.0,3533.0,64.0,822.0,31.0,0.91,5493.0,0.0%,0.0,598.19,
2016-09-01,8.3409,8.3133,539.983,696.443,76.7562,0.5014,50.8969,75.0384,44.9854,39170.9,5.7229,50167.5,51680.7,72755.5,73944.1,92689.4,721.886,2.6642,693.678,715.787,700.909,0.5031,0.0843,68.872,0.2858,67.6648,0.2795,0.3802,0.4953,0.4919,21.5,4.33,0.429,1077.0,7.3,14.3,3.5,0.43,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,597.88,
2016-09-02,8.3095,8.3192,539.977,696.111,76.8035,0.5045,50.5623,75.104,45.0009,36436.8,5.6638,49401.4,50521.7,74250.9,75794.1,93368.3,722.018,2.665,693.243,716.518,700.054,0.6209,0.0866,69.1048,0.2859,67.8496,0.2798,0.3785,0.4928,0.4879,21.5,4.27,0.417,1086.0,6.4,12.6,2.4,,,,,,,,,,,,54.37,,,153.0,3755.0,1.15,0.0,545.0,3227.0,97.0,743.0,30.93,0.93,5320.0,0.0%,0.0,598.22,
2016-09-03,8.4123,8.3849,539.984,695.809,77.3004,0.5063,50.5443,75.1422,44.9809,35000.0,5.7374,49572.2,51433.4,74134.4,75607.0,93371.7,722.015,2.6641,692.935,716.319,699.907,0.6112,0.0875,69.2398,0.2847,67.8686,0.2779,0.3784,0.4965,0.4884,21.5,4.41,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.06,
2016-09-04,8.353,8.3342,539.972,695.962,76.9323,0.5051,50.4135,74.9766,44.9697,35015.2,5.7895,50436.3,53590.4,72236.2,74503.2,92811.0,721.96,2.6698,693.013,715.876,700.589,0.4799,0.0868,69.1055,0.2837,67.9051,0.2761,0.3798,0.501,0.4848,21.5,4.47,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.85,
2016-09-05,8.2583,8.3221,539.982,695.968,76.8316,0.5056,51.2277,75.0731,44.9805,34974.6,5.7816,50684.0,54805.6,71706.6,74173.1,92415.0,721.929,2.6711,693.076,715.912,700.567,0.5225,0.0869,69.2015,0.2858,67.8958,0.2769,0.378,0.5031,0.4846,21.4,4.4,0.448,1140.0,7.4,13.3,2.2,,326.2,372.0,398.4,456.2,506.4,566.8,661.0,702.8,739.8,69.59,55.26,,0.03,150.0,3839.0,1.15,0.0,535.0,3542.0,101.0,769.0,31.1,0.92,5568.0,0.0%,0.0,598.88,
2016-09-06,8.1863,8.2816,539.984,697.129,76.3988,0.5043,51.4026,75.0149,44.9439,35000.0,5.7684,50820.0,54290.8,71759.8,73511.3,92405.8,722.096,2.6694,694.247,715.904,702.068,0.6338,0.087,68.7727,0.2875,67.4571,0.2802,0.3768,0.5005,0.4909,21.4,4.56,0.419,1147.0,6.4,10.1,2.6,0.41,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.1,
2016-09-07,8.1933,8.2499,539.983,697.463,76.2508,0.504,51.4747,75.1451,44.988,35000.0,5.7013,50753.2,52328.7,71577.0,73241.1,92067.7,722.199,2.6732,694.557,716.167,702.29,0.521,0.0865,68.6078,0.2865,67.4121,0.2795,0.3779,0.4961,0.4947,21.4,4.42,0.458,1096.0,7.9,14.6,2.7,,327.2,372.4,398.4,455.6,505.6,566.6,660.8,702.4,739.6,,54.91,,,145.0,3796.0,1.14,0.0,548.0,3518.0,31.0,765.0,30.82,0.92,5553.0,0.0%,0.0,599.23,
2016-09-08,8.2359,8.2315,539.978,697.145,76.0457,0.5029,51.5821,75.0166,44.9768,35000.0,5.6935,48838.4,49999.7,74207.3,75574.9,92947.1,722.176,2.6621,694.234,716.673,702.322,0.4977,0.0872,68.7198,0.2875,67.5338,0.2807,0.3808,0.4948,0.4913,21.6,4.25,0.401,1069.0,7.6,13.5,3.2,0.55,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.97,
2016-09-09,8.2753,8.2862,539.975,696.919,76.4553,0.507,51.6549,75.0384,44.9646,35000.0,5.7535,51033.7,52684.6,72140.1,73300.1,92647.3,721.983,2.669,694.05,715.762,701.844,0.6101,0.0866,69.0744,0.2873,67.5957,0.2799,0.3777,0.4958,0.4833,21.6,4.33,0.405,1076.0,6.8,11.5,2.7,,,,,,,,,,,,54.67,,,167.0,3695.0,1.14,0.0,585.0,3340.0,82.0,732.0,30.61,0.91,5492.0,0.0%,0.0,598.7,
2016-09-10,8.2442,8.2604,539.984,696.493,76.2401,0.5078,51.4461,75.0433,44.9547,35000.0,5.779,50500.3,55467.2,70911.4,72731.8,92566.3,721.952,2.6719,693.665,715.529,701.616,0.6036,0.086,69.0444,0.2846,67.6762,0.2772,0.3773,0.4988,0.4819,21.6,4.5,0.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.14,
2016-09-11,8.2737,8.165,539.984,698.158,75.392,0.505,50.6983,75.005,44.9957,35000.0,5.7796,49732.5,55638.3,71048.1,73459.3,93003.0,723.3,2.6698,695.326,716.744,704.674,0.556,0.0856,68.3396,0.2878,67.0427,0.2815,0.3786,0.4994,0.4885,21.4,4.6,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.43,
2016-09-12,8.2973,8.1134,539.982,698.972,74.931,0.5011,50.6946,75.0308,44.9747,35952.8,5.7362,50934.5,52788.2,72584.3,74503.6,93538.8,724.348,2.6639,696.093,718.291,705.045,0.4488,0.0856,68.0125,0.2898,66.7951,0.2838,0.3792,0.4951,0.4887,21.8,4.54,0.428,1104.0,6.8,18.1,2.6,,326.4,373.0,399.0,457.4,507.8,569.0,664.4,705.6,740.8,71.56,55.08,,0.05,168.0,3576.0,1.15,0.0,608.0,3019.0,38.0,637.0,30.94,0.93,5327.0,0.0%,0.0,599.64,
2016-09-13,8.2145,8.0411,539.983,699.84,74.2201,0.4956,51.0646,75.0641,44.975,38847.1,5.7499,47661.5,49152.3,75925.3,77463.7,93618.2,724.699,2.6568,697.05,719.085,706.885,0.4802,0.0851,67.1977,0.297,66.0568,0.2913,0.3834,0.4979,0.4884,21.4,4.65,0.447,1133.0,9.5,17.2,2.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.19,
2016-09-14,8.1254,8.0389,539.988,700.153,74.1982,0.4949,51.7913,75.0794,44.9665,39990.0,5.7435,48324.8,48879.8,75472.4,76528.2,93373.0,723.744,2.6567,697.434,718.198,706.689,0.5752,0.0849,67.0037,0.3012,65.7917,0.2961,0.3811,0.495,0.4913,21.4,4.7,0.429,,7.6,12.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.12,
2016-09-15,8.0996,8.0048,539.978,700.47,73.9718,0.4937,51.7431,75.0481,44.965,39990.0,5.7909,49133.9,49802.3,74395.4,75238.8,93259.6,722.973,2.6564,697.735,717.131,707.11,0.5832,0.0849,66.7787,0.3017,65.6425,0.296,0.3799,0.4949,0.4935,21.4,4.62,0.447,,7.7,12.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.18,
2016-09-16,8.0994,8.0253,539.979,700.468,74.149,0.493,51.9061,75.0951,44.9649,39990.0,5.8052,50065.7,49193.8,74921.9,75332.8,93260.4,722.943,2.6588,697.709,717.152,706.49,0.6465,0.0847,66.8471,0.301,65.7266,0.2951,0.3794,0.4945,0.4873,21.5,4.71,0.452,,7.0,12.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.06,
2016-09-17,8.1044,7.9993,539.979,700.202,73.9705,0.4895,51.3024,75.0703,44.9709,39990.0,5.8097,46483.0,48156.9,77440.7,78394.1,93842.3,723.08,2.6513,697.362,718.145,706.185,0.5027,0.0854,66.6865,0.3,65.7703,0.2947,0.3839,0.4929,0.4859,21.5,4.69,0.441,,6.4,11.4,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.55,
2016-09-18,8.0679,7.9967,539.977,700.213,73.9318,0.4919,51.4318,75.062,44.9885,39990.0,5.7927,46053.7,48766.2,76502.8,77942.4,93385.2,723.096,2.6584,697.368,718.075,706.557,0.4387,0.0849,66.9272,0.2992,65.9405,0.2924,0.3856,0.4923,0.4875,21.4,4.64,0.458,,6.4,12.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.4,
2016-09-19,8.0326,7.9973,539.98,699.97,73.8898,0.4947,51.096,75.0381,44.9528,39990.0,5.7701,46709.0,48172.3,75980.4,77651.6,93244.9,723.009,2.6605,697.133,717.914,706.138,0.4731,0.0846,67.1581,0.2984,66.1037,0.2936,0.3846,0.4898,0.4884,21.5,4.42,0.409,1033.0,6.4,10.7,2.8,,311.6,367.2,395.6,456.0,506.2,568.0,662.2,703.2,740.0,69.15,55.64,,0.02,156.0,3649.0,1.13,0.0,579.0,3454.0,125.0,776.0,30.88,0.9,5428.0,0.0%,0.0,599.08,
2016-09-20,7.7098,7.8706,539.984,700.559,72.6369,0.4929,50.864,75.0312,44.9796,38984.9,5.6968,45286.0,48135.8,75507.8,77699.7,92693.4,723.016,2.6543,697.759,717.978,708.641,0.4028,0.0838,66.7561,0.3032,65.7847,0.2975,0.3859,0.4917,0.4908,21.6,4.42,0.424,1062.0,7.1,12.1,2.7,0.48,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.7,
2016-09-21,7.6006,7.8004,539.985,701.334,72.0186,0.4936,51.5669,75.1147,44.9884,36990.0,5.6354,47031.3,48135.3,74404.4,76022.0,92260.0,722.995,2.6611,698.59,717.765,710.069,0.5084,0.0841,66.5773,0.3043,65.4688,0.3001,0.3837,0.4896,0.4903,21.5,4.42,0.443,1045.0,7.0,11.4,3.1,,320.4,370.0,397.4,456.2,505.6,566.4,660.8,702.4,739.6,,55.2,,,175.0,3661.0,1.14,0.0,517.0,3403.0,106.0,688.0,30.5,0.91,5430.0,0.0%,0.0,598.97,
2016-09-22,7.7934,7.8545,539.971,701.427,72.5713,0.4923,51.4611,75.0649,44.9787,36990.0,5.6429,49789.3,49076.4,73265.5,74321.4,92533.0,723.414,2.6625,698.671,717.968,709.627,0.4148,0.084,66.5254,0.3049,65.5674,0.2998,0.3816,0.4873,0.4886,21.6,4.42,0.433,1060.0,7.1,11.9,2.7,0.77,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.4,
2016-09-23,7.766,7.9624,539.981,699.788,73.4923,0.4977,51.0441,75.0306,44.9786,35839.6,5.6751,48168.8,48526.1,74436.9,75845.3,92738.3,723.092,2.6667,697.025,717.599,706.34,0.5611,0.0841,67.2672,0.3039,65.8308,0.2988,0.3813,0.4889,0.4912,21.6,4.49,0.434,1097.0,7.3,10.8,2.7,,,,,,,,,,,,54.84,,,140.0,3515.0,1.14,0.0,517.0,3105.0,92.0,646.0,30.27,0.9,5312.0,0.0%,0.0,599.05,
2016-09-24,7.822,8.0025,539.984,699.449,73.839,0.4982,51.1426,74.9927,44.9795,35000.0,5.5929,48519.7,49088.7,73322.2,74654.6,92276.6,722.993,2.6653,696.604,717.503,705.775,0.5846,0.0838,67.237,0.3018,65.9556,0.2967,0.3807,0.4861,0.4892,21.6,4.4,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.97,
2016-09-25,7.7856,7.9683,539.977,699.702,73.4896,0.4961,51.232,75.0307,44.9845,35000.0,5.6699,51292.7,53146.8,69104.7,70486.0,91718.1,720.927,2.6643,696.96,714.72,707.224,0.5692,0.0835,67.0345,0.303,65.7865,0.2982,0.3763,0.4879,0.4905,21.6,4.4,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,598.71,
2016-09-26,7.826,8.0213,539.977,699.963,73.9921,0.4968,51.0264,75.0575,44.9939,35000.0,5.694,51231.6,52803.1,69121.8,70594.1,91636.1,720.049,2.664,697.215,713.886,706.431,0.5991,0.0835,67.1377,0.3005,65.903,0.2963,0.3761,0.4808,0.4845,21.6,4.32,0.42,1036.0,6.4,11.1,1.9,,326.2,368.4,395.8,453.8,501.2,557.6,658.1,692.0,731.1,70.42,52.95,,0.05,163.0,3622.0,1.11,0.0,580.0,3360.0,77.0,705.0,30.88,0.89,5213.0,0.0%,0.0,598.84,
2016-09-27,7.8724,8.0503,539.071,699.959,74.013,0.4986,50.4736,75.0525,44.9677,35000.0,5.6304,50646.9,54919.1,68716.3,70914.6,92129.3,722.094,2.6568,697.098,715.755,704.948,0.6022,0.084,67.0788,0.2986,65.8313,0.2946,0.3743,0.48,0.4814,21.6,4.32,0.418,1038.0,6.0,11.6,2.5,0.34,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,596.74,
2016-09-28,7.7255,7.9822,538.911,699.978,73.4556,0.498,50.2199,75.1043,44.9799,35000.0,5.658,50371.3,53830.0,68461.1,70877.4,91497.9,721.871,2.6519,697.149,715.69,705.153,0.568,0.0837,66.9005,0.2978,65.6309,0.2954,0.3758,0.4823,0.4832,21.5,4.24,0.416,1013.0,5.9,10.6,3.1,,306.4,365.2,393.6,452.4,501.0,560.6,653.4,695.6,736.8,,55.13,,,160.0,3624.0,1.14,0.0,572.0,3462.0,97.0,878.0,30.58,0.95,5426.0,0.0%,0.0,597.47,
